dateTime,temperature,violetPre,bluePre,greenPre,yellowPre,orangePre,redPre,violetCalibrated,blueCalibrated,greenCalibrated,yellowCalibrated,orangeCalibrated,redCalibrated
2022-03-25 19:49:33.724868,66,46200,51201,51201,51201,51201,45160,51996.89,59116.09,53862.07,48836.82,49809.99,39920.85
2022-03-25 19:49:43.751955,66,46223,51201,51201,51201,51201,45093,52022.78,59116.09,53862.07,48836.82,49809.99,39861.63
2022-03-25 19:49:53.764166,66,46091,51201,51201,51201,51201,44940,51874.21,59116.09,53862.07,48836.82,49809.99,39726.38
2022-03-25 19:50:03.790967,66,46026,51201,51201,51201,51201,44877,51801.06,59116.09,53862.07,48836.82,49809.99,39670.68
2022-03-25 19:50:13.802930,66,45920,51201,51201,51201,51201,44606,51681.76,59116.09,53862.07,48836.82,49809.99,39431.13
2022-03-25 19:50:23.830113,66,45856,51201,51201,51201,51201,44615,51609.73,59116.09,53862.07,48836.82,49809.99,39439.08
2022-03-25 19:50:33.842269,66,45748,51201,51201,51201,51201,44546,51488.18,59116.09,53862.07,48836.82,49809.99,39378.09
2022-03-25 19:50:43.869643,66,45745,51201,51201,51201,51201,44538,51484.80,59116.09,53862.07,48836.82,49809.99,39371.01
2022-03-25 19:50:53.881669,66,45662,51201,51201,51201,51201,44588,51391.39,59116.09,53862.07,48836.82,49809.99,39415.21
2022-03-25 19:51:03.908534,66,45771,51201,51201,51201,51201,44705,51514.06,59116.09,53862.07,48836.82,49809.99,39518.64
2022-03-25 19:51:13.920453,66,46054,51201,51201,51201,51201,44930,51832.57,59116.09,53862.07,48836.82,49809.99,39717.54
2022-03-25 19:51:23.947531,66,46115,51201,51201,51201,51201,44974,51901.23,59116.09,53862.07,48836.82,49809.99,39756.43
2022-03-25 19:51:33.959297,66,46445,51201,51201,51201,51201,45156,52272.63,59116.09,53862.07,48836.82,49809.99,39917.32
2022-03-25 19:51:43.986842,66,46616,51201,51201,51201,51201,45138,52465.09,59116.09,53862.07,48836.82,49809.99,39901.41
2022-03-25 19:51:53.998711,66,46764,51201,51201,51201,51201,45201,52631.66,59116.09,53862.07,48836.82,49809.99,39957.10
2022-03-25 19:52:04.010631,66,46939,51201,51201,51201,51201,45313,52828.62,59116.09,53862.07,48836.82,49809.99,40056.10
2022-03-25 19:52:14.037746,66,46999,51201,51201,51201,51201,45189,52896.14,59116.09,53862.07,48836.82,49809.99,39946.49
2022-03-25 19:52:24.049908,66,47061,51201,51201,51201,51201,45208,52965.93,59116.09,53862.07,48836.82,49809.99,39963.29
2022-03-25 19:52:34.076733,66,47080,51201,51201,51201,51201,45251,52987.31,59116.09,53862.07,48836.82,49809.99,40001.30
2022-03-25 19:52:44.089063,66,46987,51201,51201,51201,51201,45167,52882.64,59116.09,53862.07,48836.82,49809.99,39927.04
2022-03-25 19:52:54.116267,66,47012,51201,51201,51201,51201,45355,52910.78,59116.09,53862.07,48836.82,49809.99,40093.23
2022-03-25 19:53:04.128130,66,46943,51201,51201,51201,51201,45435,52833.12,59116.09,53862.07,48836.82,49809.99,40163.95
2022-03-25 19:53:14.155366,66,46921,51201,51201,51201,51201,45663,52808.36,59116.09,53862.07,48836.82,49809.99,40365.50
2022-03-25 19:53:24.167465,66,46951,51201,51201,51201,51201,46036,52842.13,59116.09,53862.07,48836.82,49809.99,40695.23
2022-03-25 19:53:34.194628,66,47082,51201,51201,51201,51201,46130,52989.56,59116.09,53862.07,48836.82,49809.99,40778.32
2022-03-25 19:53:44.206610,66,47236,51201,51201,51201,51201,46319,53162.88,59116.09,53862.07,48836.82,49809.99,40945.39
2022-03-25 19:53:54.233760,66,47505,51201,51201,51201,51201,46598,53465.64,59116.09,53862.07,48836.82,49809.99,41192.03
2022-03-25 19:54:04.261013,66,47804,51201,51201,51201,51201,46932,53802.15,59116.09,53862.07,48836.82,49809.99,41487.28
2022-03-25 19:54:14.273172,66,48137,51201,51201,51201,51201,47111,54176.93,59116.09,53862.07,48836.82,49809.99,41645.51
2022-03-25 19:54:24.300405,66,48137,51201,51201,51201,51201,47171,54176.93,59116.09,53862.07,48836.82,49809.99,41698.55
2022-03-25 19:54:34.312379,66,48300,51201,51201,51201,51201,47170,54360.39,59116.09,53862.07,48836.82,49809.99,41697.67
