dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2022-03-25 19:45:29.348070,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:45:39.388622,0.05,0.00,17.03,4.55,10023.05,4540.60,95607.69,5.79
2022-03-25 19:45:49.429238,0.04,0.00,22.07,6.38,16670.12,6993.73,249743.66,8.61
2022-03-25 19:45:59.454567,0.04,0.00,19.89,5.66,13906.80,5996.20,169896.95,7.34
2022-03-25 19:46:09.495276,0.04,0.00,20.57,5.53,13432.07,5821.94,192455.52,7.73
2022-03-25 19:46:19.520613,0.04,0.00,20.93,5.93,14929.16,6368.47,205113.42,7.94
2022-03-25 19:46:29.561024,0.04,0.00,18.08,4.75,10666.06,4786.76,119250.13,6.35
2022-03-25 19:46:39.586492,0.04,0.00,22.48,6.38,16670.12,6993.73,267223.19,8.85
2022-03-25 19:46:49.626953,0.04,0.00,18.94,5.06,11743.65,5194.37,141828.56,6.82
2022-03-25 19:46:59.652149,0.05,0.00,16.31,4.37,9432.93,4312.58,81579.20,5.43
2022-03-25 19:47:09.692629,0.04,0.00,20.93,6.23,16059.67,6775.67,205113.42,7.94
2022-03-25 19:47:19.733109,0.04,0.00,18.94,5.06,11743.65,5194.37,141828.56,6.82
2022-03-25 19:47:29.758315,0.04,0.00,22.48,6.38,16670.12,6993.73,267223.19,8.85
2022-03-25 19:47:39.798881,0.04,0.00,20.57,5.66,13906.80,5996.20,192455.52,7.73
2022-03-25 19:47:49.824513,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:47:59.864782,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:48:09.905522,0.04,0.00,18.65,5.06,11743.65,5194.37,133760.59,6.65
2022-03-25 19:48:19.930691,0.05,0.00,16.78,4.46,9721.74,4424.43,90623.73,5.67
2022-03-25 19:48:29.971331,0.04,0.00,20.93,5.79,14405.32,6178.22,205113.42,7.94
2022-03-25 19:48:40.012064,0.04,0.00,22.07,6.54,17313.48,7222.25,249743.66,8.61
2022-03-25 19:48:50.037328,0.05,0.00,16.55,4.46,9721.74,4424.43,85955.38,5.54
2022-03-25 19:49:00.077931,0.04,0.00,20.23,5.79,14405.32,6178.22,180744.38,7.53
2022-03-25 19:49:10.103295,0.04,0.00,20.93,5.93,14929.16,6368.47,205113.42,7.94
2022-03-25 19:49:20.143654,0.04,0.00,20.23,5.79,14405.32,6178.22,180744.38,7.53
2022-03-25 19:49:30.168918,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:49:40.209390,0.04,0.00,18.08,5.17,12136.65,5341.59,119250.13,6.35
2022-03-25 19:49:50.234651,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:50:00.275176,0.04,0.00,20.23,5.93,14929.16,6368.47,180744.38,7.53
2022-03-25 19:50:10.300502,0.05,0.00,17.54,4.75,10666.06,4786.76,106627.32,6.06
2022-03-25 19:50:20.341051,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:50:30.381754,0.04,0.00,20.57,5.93,14929.16,6368.47,192455.52,7.73
2022-03-25 19:50:40.407275,0.04,0.00,19.57,5.53,13432.07,5821.94,159838.98,7.16
2022-03-25 19:50:50.447595,0.04,0.00,20.93,5.66,13906.80,5996.20,205113.42,7.94
2022-03-25 19:51:00.473224,0.04,0.00,20.93,6.54,17313.48,7222.25,205113.42,7.94
