dateTime,valid,binCount0,binCount1,binCount2,binCount3,binCount4,binCount5,binCount6,binCount7,binCount8,binCount9,binCount10,binCount11,binCount12,binCount13,binCount14,binCount15,bin1TimeToCross,bin3TimeToCross,bin5TimeToCross,bin7TimeToCross,sampleFlowRate,temperatureOrPressure,samplingPeriod,checkSum,pm1,pm2_5,pm10
2022-03-25 19:33:23.247651,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,37,0,0,4.30,10000,10.02,9,0.04,0.34,1.63
2022-03-25 19:33:33.276605,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17,0,73,0,4.30,10000,10.02,6,0.02,0.21,8.59
2022-03-25 19:33:43.305431,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.30,10000,10.02,3,0.01,0.10,3.31
2022-03-25 19:33:53.334623,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.31,10000,10.02,7,0.03,0.29,0.65
2022-03-25 19:34:03.363773,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.31,10000,10.02,1,0.00,0.07,0.10
2022-03-25 19:34:13.392898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4.34,10000,10.02,1,0.00,0.07,0.10
2022-03-25 19:34:23.421902,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,10000,10.02,5,0.02,0.24,0.84
2022-03-25 19:34:33.450985,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,10000,10.02,2,0.01,0.03,0.03
2022-03-25 19:34:43.495533,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.36,10000,10.02,6,0.03,0.28,0.63
2022-03-25 19:34:53.524720,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.36,10000,10.02,2,0.01,0.08,0.11
2022-03-25 19:35:03.553896,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.36,10000,10.02,4,0.02,0.11,0.14
2022-03-25 19:35:13.582898,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,4.35,10000,10.02,5,0.02,0.22,1.47
2022-03-25 19:35:23.611822,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.36,10000,10.02,3,0.02,0.10,0.13
2022-03-25 19:35:33.640853,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.36,10000,10.02,6,0.04,0.14,0.17
2022-03-25 19:35:43.670159,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,10000,10.02,3,0.02,0.05,0.05
2022-03-25 19:35:53.699274,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,10000,10.02,2,0.01,0.03,0.03
2022-03-25 19:36:03.728647,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.36,10000,10.02,5,0.02,0.21,0.54
