dateTime,infraRed,red,green,blue,proximity
2022-03-25 20:20:57.509852,40026.00,11059.00,13274.00,18847.00,33
2022-03-25 20:21:14.509875,40005.00,11052.00,13269.00,18840.00,33
2022-03-25 20:21:31.509791,39986.00,11045.00,13267.00,18836.00,33
2022-03-25 20:21:48.494850,39967.00,11038.00,13261.00,18827.00,33
2022-03-25 20:22:05.495332,39954.00,11035.00,13261.00,18826.00,32
2022-03-25 20:22:22.494651,39937.00,11028.00,13256.00,18817.00,32
2022-03-25 20:22:39.494660,39921.00,11022.00,13254.00,18812.00,33
2022-03-25 20:22:56.495008,39898.00,11016.00,13250.00,18805.00,33
2022-03-25 20:23:13.479657,39870.00,11006.00,13241.00,18796.00,32
2022-03-25 20:23:30.479920,39842.00,10996.00,13236.00,18786.00,32
2022-03-25 20:23:47.480013,39813.00,10985.00,13227.00,18776.00,32
2022-03-25 20:24:04.480206,39784.00,10974.00,13219.00,18765.00,33
2022-03-25 20:24:21.480310,39749.00,10961.00,13210.00,18753.00,32
2022-03-25 20:24:38.480832,39729.00,10951.00,13203.00,18743.00,33
2022-03-25 20:24:55.481321,39681.00,10936.00,13189.00,18727.00,33
2022-03-25 20:25:12.481747,39635.00,10917.00,13172.00,18706.00,33
2022-03-25 20:25:29.481714,39588.00,10900.00,13160.00,18691.00,33
2022-03-25 20:25:46.481766,39546.00,10883.00,13146.00,18674.00,32
2022-03-25 20:26:03.466789,39509.00,10868.00,13135.00,18660.00,33
2022-03-25 20:26:20.466744,39465.00,10852.00,13123.00,18645.00,32
2022-03-25 20:26:37.466606,39426.00,10838.00,13110.00,18630.00,33
2022-03-25 20:26:54.466782,39389.00,10822.00,13098.00,18616.00,33
2022-03-25 20:27:11.466636,39353.00,10808.00,13087.00,18603.00,33
2022-03-25 20:27:28.467030,39313.00,10791.00,13075.00,18590.00,32
2022-03-25 20:27:45.467307,39288.00,10779.00,13065.00,18576.00,33
2022-03-25 20:28:02.467836,39251.00,10765.00,13056.00,18563.00,32
2022-03-25 20:28:19.467897,39218.00,10752.00,13043.00,18551.00,33
2022-03-25 20:28:36.467949,39188.00,10739.00,13034.00,18541.00,33
2022-03-25 20:28:53.467582,39159.00,10731.00,13027.00,18531.00,33
2022-03-25 20:29:10.452447,39137.00,10723.00,13020.00,18522.00,33
2022-03-25 20:29:27.452332,39119.00,10716.00,13015.00,18515.00,33
2022-03-25 20:29:44.452305,39096.00,10708.00,13008.00,18504.00,33
2022-03-25 20:30:01.452118,39073.00,10702.00,13003.00,18495.00,33
2022-03-25 20:30:18.452041,39058.00,10695.00,12998.00,18488.00,33
2022-03-25 20:30:35.452278,39037.00,10691.00,12990.00,18477.00,32
2022-03-25 20:30:52.452322,39021.00,10686.00,12987.00,18472.00,32
2022-03-25 20:31:09.452573,38992.00,10677.00,12981.00,18461.00,32
2022-03-25 20:31:26.452897,38954.00,10666.00,12971.00,18446.00,33
2022-03-25 20:31:43.452579,38923.00,10655.00,12959.00,18432.00,32
2022-03-25 20:32:00.437224,38890.00,10644.00,12950.00,18419.00,33
2022-03-25 20:32:17.437545,38856.00,10633.00,12940.00,18404.00,32
2022-03-25 20:32:34.437494,38816.00,10619.00,12928.00,18387.00,33
2022-03-25 20:32:51.437219,38776.00,10606.00,12916.00,18372.00,33
2022-03-25 20:33:08.437389,38733.00,10592.00,12904.00,18353.00,32
2022-03-25 20:33:25.436551,38694.00,10580.00,12892.00,18340.00,33
2022-03-25 20:33:42.421085,38658.00,10569.00,12881.00,18323.00,32
2022-03-25 20:33:59.421038,38627.00,10558.00,12872.00,18309.00,32
2022-03-25 20:34:16.420796,38599.00,10549.00,12863.00,18296.00,32
2022-03-25 20:34:33.420937,38579.00,10541.00,12857.00,18288.00,32
2022-03-25 20:34:50.405519,38554.00,10534.00,12849.00,18279.00,32
2022-03-25 20:35:07.405546,38535.00,10526.00,12844.00,18269.00,32
2022-03-25 20:35:24.405523,38510.00,10519.00,12839.00,18263.00,32
2022-03-25 20:35:41.405847,38483.00,10509.00,12830.00,18252.00,32
2022-03-25 20:35:58.405848,38456.00,10497.00,12822.00,18241.00,33
2022-03-25 20:36:15.406071,38423.00,10485.00,12813.00,18228.00,32
2022-03-25 20:36:32.390738,38386.00,10470.00,12800.00,18214.00,32
2022-03-25 20:36:49.390867,38334.00,10452.00,12783.00,18195.00,33
2022-03-25 20:37:06.390887,38293.00,10437.00,12768.00,18178.00,32
2022-03-25 20:37:23.391017,38251.00,10422.00,12755.00,18158.00,32
