dateTime,timestamp,latitudeCoordinate,longitudeCoordinate,latitude,latitudeDirection,longitude,longitudeDirection,gpsQuality,numberOfSatellites,HorizontalDilution,altitude,altitudeUnits,undulation,undulationUnits,age,stationID
2022-03-25 19:15:50.088084,19:15:50,30.750620166666668,-97.68207416666668,3045.03721,N,09740.92445,W,2,10,0.93,246.3,M,-24.1,M,,0000
2022-03-25 19:15:53.084754,19:15:53,30.750620166666668,-97.68206733333334,3045.03721,N,09740.92404,W,2,10,0.93,247.1,M,-24.1,M,,0000
2022-03-25 19:15:56.085852,19:15:56,30.750619833333335,-97.68206200000002,3045.03719,N,09740.92372,W,2,10,0.93,247.4,M,-24.1,M,,0000
2022-03-25 19:15:59.084328,19:15:59,30.7506205,-97.68205850000001,3045.03723,N,09740.92351,W,2,10,0.93,247.5,M,-24.1,M,,0000
2022-03-25 19:16:02.089828,19:16:02,30.7506205,-97.68205616666667,3045.03723,N,09740.92337,W,2,10,0.93,247.3,M,-24.1,M,,0000
2022-03-25 19:16:05.085634,19:16:05,30.750620833333333,-97.68205283333333,3045.03725,N,09740.92317,W,2,10,0.93,247.4,M,-24.1,M,,0000
2022-03-25 19:16:07.087392,19:16:07,30.750621333333335,-97.68205116666668,3045.03728,N,09740.92307,W,2,10,0.93,247.5,M,-24.1,M,,0000
2022-03-25 19:16:10.086542,19:16:10,30.750621666666667,-97.68204883333334,3045.03730,N,09740.92293,W,2,10,0.93,247.4,M,-24.1,M,,0000
2022-03-25 19:16:13.086993,19:16:13,30.750621166666665,-97.68204833333333,3045.03727,N,09740.92290,W,2,10,0.93,246.9,M,-24.1,M,,0000
2022-03-25 19:16:16.086837,19:16:16,30.7506205,-97.6820485,3045.03723,N,09740.92291,W,2,10,0.93,246.4,M,-24.1,M,,0000
2022-03-25 19:16:19.085405,19:16:19,30.750619833333335,-97.68205083333332,3045.03719,N,09740.92305,W,2,10,0.93,245.6,M,-24.1,M,,0000
2022-03-25 19:16:22.085194,19:16:22,30.750619500000003,-97.68205016666667,3045.03717,N,09740.92301,W,2,10,0.93,245.2,M,-24.1,M,,0000
2022-03-25 19:16:25.084156,19:16:25,30.75061916666667,-97.682048,3045.03715,N,09740.92288,W,2,10,0.93,245.1,M,-24.1,M,,0000
2022-03-25 19:16:28.088643,19:16:28,30.750618,-97.68204499999999,3045.03708,N,09740.92270,W,2,10,0.93,245.2,M,-24.1,M,,0000
2022-03-25 19:16:31.088160,19:16:31,30.750617666666667,-97.68204483333332,3045.03706,N,09740.92269,W,2,10,0.93,245.3,M,-24.1,M,,0000
2022-03-25 19:16:34.084662,19:16:34,30.750617666666667,-97.68204750000001,3045.03706,N,09740.92285,W,2,09,0.95,245.5,M,-24.1,M,,0000
2022-03-25 19:16:37.083697,19:16:37,30.750617666666667,-97.682053,3045.03706,N,09740.92318,W,2,09,0.95,245.2,M,-24.1,M,,0000
