dateTime,ozone,temperature,pressure,voltage
2022-03-25 20:07:56.169677,43.9,43.4,874.7,0.0940
2022-03-25 20:08:10.129381,49.2,43.4,930.7,0.0940
2022-03-25 20:08:24.121649,49.0,43.4,875.1,0.0940
2022-03-25 20:08:38.114217,41.7,43.4,930.9,0.0940
2022-03-25 20:08:52.073912,46.5,43.4,874.9,0.0940
2022-03-25 20:09:06.066467,43.8,43.4,930.6,0.0940
2022-03-25 20:09:20.058647,38.5,43.4,874.7,0.0940
2022-03-25 20:09:34.018374,45.9,43.4,930.7,0.0940
2022-03-25 20:09:48.010580,45.4,43.4,875.0,0.0940
2022-03-25 20:10:02.003202,49.2,43.4,930.5,0.0940
2022-03-25 20:10:15.962411,50.7,43.4,875.0,0.0940
2022-03-25 20:10:29.955011,47.0,43.4,930.1,0.0940
2022-03-25 20:10:43.947256,41.7,43.4,874.8,0.0940
2022-03-25 20:10:57.906911,41.0,43.4,929.2,0.0941
2022-03-25 20:11:11.899113,50.8,43.4,874.0,0.0940
2022-03-25 20:11:25.891730,64.5,43.4,929.4,0.0941
2022-03-25 20:11:39.851394,71.4,43.4,874.8,0.0940
2022-03-25 20:11:53.843977,72.2,43.5,930.0,0.0941
2022-03-25 20:12:07.836147,65.7,43.5,875.5,0.0941
2022-03-25 20:12:21.795877,55.8,43.5,930.5,0.0941
2022-03-25 20:12:35.788054,53.1,43.5,875.6,0.0941
2022-03-25 20:12:49.747717,45.9,43.5,929.9,0.0941
2022-03-25 20:13:03.739944,44.5,43.6,873.5,0.0941
2022-03-25 20:13:17.732493,46.0,43.6,929.2,0.0941
2022-03-25 20:13:31.692230,41.7,43.6,874.8,0.0941
2022-03-25 20:13:45.684422,44.3,43.6,930.3,0.0941
2022-03-25 20:13:59.676593,54.1,43.6,875.2,0.0941
2022-03-25 20:14:13.636659,61.6,43.6,930.6,0.0941
2022-03-25 20:14:27.628851,59.9,43.6,875.0,0.0941
2022-03-25 20:14:41.621466,49.3,43.7,929.1,0.0941
2022-03-25 20:14:55.580705,36.1,43.7,873.9,0.0941
2022-03-25 20:15:09.573310,33.2,43.7,930.0,0.0941
2022-03-25 20:15:23.565544,33.3,43.7,874.8,0.0941
2022-03-25 20:15:37.525244,30.4,43.7,930.8,0.0941
2022-03-25 20:15:51.517436,39.8,43.7,875.1,0.0941
2022-03-25 20:16:05.510030,55.4,43.7,929.2,0.0942
2022-03-25 20:16:19.469779,58.9,43.7,873.7,0.0941
2022-03-25 20:16:33.461907,64.5,43.7,929.4,0.0941
2022-03-25 20:16:47.454137,68.7,43.7,874.3,0.0941
2022-03-25 20:17:01.413803,54.9,43.7,930.3,0.0941
2022-03-25 20:17:15.406367,47.9,43.7,874.5,0.0941
2022-03-25 20:17:29.398971,50.2,43.7,930.0,0.0941
2022-03-25 20:17:43.358283,56.1,43.7,874.4,0.0941
2022-03-25 20:17:57.350921,59.1,43.7,928.9,0.0942
2022-03-25 20:18:11.343070,45.2,43.7,873.6,0.0942
2022-03-25 20:18:25.302723,35.6,43.7,929.4,0.0942
2022-03-25 20:18:39.294954,36.6,43.7,874.0,0.0942
2022-03-25 20:18:53.287556,33.9,43.7,930.1,0.0942
2022-03-25 20:19:07.246840,36.6,43.7,874.5,0.0942
2022-03-25 20:19:21.239450,48.2,43.7,930.4,0.0942
2022-03-25 20:19:35.232050,52.5,43.7,874.9,0.0942
2022-03-25 20:19:49.191660,52.1,43.7,930.2,0.0942
2022-03-25 20:20:03.184008,51.7,43.8,874.9,0.0942
2022-03-25 20:20:17.143588,44.1,43.8,929.1,0.0943
2022-03-25 20:20:31.135796,43.6,43.8,873.9,0.0943
2022-03-25 20:20:45.128408,47.9,43.8,929.0,0.0943
2022-03-25 20:20:59.087651,46.5,43.8,873.9,0.0943
2022-03-25 20:21:13.080213,44.3,43.8,929.6,0.0943
2022-03-25 20:21:27.072452,48.5,43.9,874.7,0.0943
2022-03-25 20:21:41.032115,49.1,43.9,930.2,0.0943
2022-03-25 20:21:55.024738,43.9,43.9,875.6,0.0943
2022-03-25 20:22:09.016906,39.8,43.9,929.5,0.0944
2022-03-25 20:22:22.976597,44.4,43.9,874.9,0.0944
2022-03-25 20:22:36.969215,49.8,43.9,929.1,0.0944
2022-03-25 20:22:50.961432,42.8,43.9,874.7,0.0944
2022-03-25 20:23:04.921061,37.3,43.9,930.2,0.0944
2022-03-25 20:23:18.913250,36.3,43.9,874.4,0.0944
2022-03-25 20:23:32.905949,38.8,43.9,929.7,0.0945
2022-03-25 20:23:46.865165,44.4,43.9,874.5,0.0945
2022-03-25 20:24:00.857841,46.8,43.9,929.4,0.0945
2022-03-25 20:24:14.849942,38.5,43.9,874.9,0.0945
2022-03-25 20:24:28.809665,37.1,43.9,930.5,0.0945
2022-03-25 20:24:42.801910,45.2,43.9,874.6,0.0945
2022-03-25 20:24:56.794462,47.2,43.9,929.5,0.0946
2022-03-25 20:25:10.754124,40.3,43.9,875.0,0.0946
2022-03-25 20:25:24.746716,39.2,43.9,930.2,0.0946
2022-03-25 20:25:38.738935,50.8,43.9,874.3,0.0946
2022-03-25 20:25:52.698597,52.7,43.9,930.0,0.0946
2022-03-25 20:26:06.690767,48.7,43.9,875.1,0.0946
2022-03-25 20:26:20.683403,50.0,43.9,929.0,0.0947
2022-03-25 20:26:34.643037,41.8,43.9,874.8,0.0947
2022-03-25 20:26:48.635341,36.5,43.9,929.4,0.0947
2022-03-25 20:27:02.627474,44.7,43.9,874.5,0.0947
2022-03-25 20:27:16.587626,49.2,43.9,930.4,0.0948
2022-03-25 20:27:30.579764,53.4,43.9,874.3,0.0948
2022-03-25 20:27:44.539498,53.6,43.9,930.1,0.0948
2022-03-25 20:27:58.531674,39.9,43.9,874.5,0.0948
2022-03-25 20:28:12.524285,29.6,43.9,930.2,0.0948
2022-03-25 20:28:26.483547,33.7,43.9,874.6,0.0948
2022-03-25 20:28:40.476166,44.5,44.0,930.1,0.0949
2022-03-25 20:28:54.468338,50.0,44.1,874.7,0.0949
2022-03-25 20:29:08.428013,42.4,44.2,930.3,0.0949
2022-03-25 20:29:22.420271,40.7,44.2,875.1,0.0949
2022-03-25 20:29:36.412842,45.0,44.3,930.3,0.0950
2022-03-25 20:29:50.372535,50.0,44.3,874.5,0.0950
2022-03-25 20:30:04.364733,54.7,44.4,929.2,0.0950
2022-03-25 20:30:18.357357,50.8,44.4,876.0,0.0950
2022-03-25 20:30:32.317057,42.9,44.4,929.7,0.0950
2022-03-25 20:30:46.309190,33.1,44.4,874.8,0.0950
2022-03-25 20:31:00.301891,39.8,44.4,930.3,0.0951
2022-03-25 20:31:14.261097,48.8,44.4,875.4,0.0951
2022-03-25 20:31:28.253721,48.1,44.4,929.7,0.0951
2022-03-25 20:31:42.245927,43.4,44.4,875.1,0.0951
2022-03-25 20:31:56.205666,36.8,44.4,930.3,0.0952
2022-03-25 20:32:10.197860,40.8,44.4,875.5,0.0952
2022-03-25 20:32:24.190462,44.5,44.4,930.0,0.0952
2022-03-25 20:32:38.150169,42.2,44.4,874.6,0.0952
2022-03-25 20:32:52.142361,47.9,44.4,929.0,0.0953
2022-03-25 20:33:06.134634,57.1,44.4,875.8,0.0953
2022-03-25 20:33:20.094643,59.0,44.4,930.5,0.0953
2022-03-25 20:33:34.086887,52.3,44.4,875.3,0.0953
2022-03-25 20:33:48.079524,42.0,44.4,929.4,0.0953
2022-03-25 20:34:02.038749,34.7,44.4,874.3,0.0953
2022-03-25 20:34:16.031374,42.2,44.4,928.8,0.0954
2022-03-25 20:34:30.023579,52.5,44.4,874.8,0.0954
2022-03-25 20:34:43.983270,45.9,44.4,929.2,0.0954
2022-03-25 20:34:57.975482,42.2,44.4,875.6,0.0954
2022-03-25 20:35:11.935200,52.2,44.4,930.3,0.0955
2022-03-25 20:35:25.927789,58.4,44.5,875.7,0.0955
2022-03-25 20:35:39.919968,54.4,44.5,930.3,0.0955
2022-03-25 20:35:53.879708,45.1,44.6,875.8,0.0955
2022-03-25 20:36:07.872311,36.7,44.7,930.5,0.0955
2022-03-25 20:36:21.864474,35.1,44.7,875.8,0.0956
2022-03-25 20:36:35.824197,37.5,44.8,930.5,0.0956
2022-03-25 20:36:49.816408,40.8,44.8,875.8,0.0956
2022-03-25 20:37:03.809003,40.7,44.8,930.1,0.0956
2022-03-25 20:37:17.768265,41.2,44.9,875.9,0.0956
2022-03-25 20:37:31.760886,42.5,44.9,929.3,0.0957
2022-03-25 20:37:45.753111,36.7,44.9,875.4,0.0957
2022-03-25 20:37:59.712904,42.5,44.9,928.8,0.0957
2022-03-25 20:38:13.705408,50.6,44.9,874.8,0.0957
2022-03-25 20:38:27.697624,47.2,44.9,929.3,0.0957
2022-03-25 20:38:41.657306,45.6,44.9,875.0,0.0958
2022-03-25 20:38:55.649962,44.9,44.9,929.9,0.0958
2022-03-25 20:39:09.642179,47.7,44.9,875.6,0.0958
2022-03-25 20:39:23.601871,43.0,44.9,930.4,0.0958
2022-03-25 20:39:37.594009,37.2,44.9,875.8,0.0958
