dateTime,luminance,voltage,raw
2022-03-25 20:17:53.705532,67.50,0.24,50
2022-03-25 20:18:05.739067,66.37,0.24,49
2022-03-25 20:18:17.757555,68.62,0.25,51
2022-03-25 20:18:29.790553,67.50,0.24,50
2022-03-25 20:18:41.808778,67.50,0.24,50
2022-03-25 20:18:53.842025,68.62,0.25,51
2022-03-25 20:19:05.875502,67.50,0.24,50
2022-03-25 20:19:17.893882,68.62,0.25,51
2022-03-25 20:19:29.927260,67.50,0.24,50
2022-03-25 20:19:41.945487,67.50,0.24,50
2022-03-25 20:19:53.978891,68.62,0.25,51
2022-03-25 20:20:05.997298,65.25,0.23,48
2022-03-25 20:20:18.030395,67.50,0.24,50
2022-03-25 20:20:30.063881,67.50,0.24,50
2022-03-25 20:20:42.082038,67.50,0.24,50
2022-03-25 20:20:54.115633,68.62,0.25,51
2022-03-25 20:21:06.133958,68.62,0.25,51
2022-03-25 20:21:18.167223,67.50,0.24,50
2022-03-25 20:21:30.185938,68.62,0.25,51
2022-03-25 20:21:42.219323,68.62,0.25,51
2022-03-25 20:21:54.252565,66.37,0.24,49
2022-03-25 20:22:06.270669,67.50,0.24,50
2022-03-25 20:22:18.304321,68.62,0.25,51
2022-03-25 20:22:30.322638,68.62,0.25,51
2022-03-25 20:22:42.356344,69.76,0.25,52
2022-03-25 20:22:54.389938,68.62,0.25,51
2022-03-25 20:23:06.408557,67.50,0.24,50
2022-03-25 20:23:18.441520,68.62,0.25,51
2022-03-25 20:23:30.459497,68.62,0.25,51
2022-03-25 20:23:42.493057,67.50,0.24,50
2022-03-25 20:23:54.511209,68.62,0.25,51
2022-03-25 20:24:06.544976,68.62,0.25,51
2022-03-25 20:24:18.563137,69.76,0.25,52
2022-03-25 20:24:30.596639,67.50,0.24,50
2022-03-25 20:24:42.630219,66.37,0.24,49
2022-03-25 20:24:54.664028,67.50,0.24,50
2022-03-25 20:25:06.682556,67.50,0.24,50
2022-03-25 20:25:18.716040,68.62,0.25,51
2022-03-25 20:25:30.749557,68.62,0.25,51
2022-03-25 20:25:42.768120,68.62,0.25,51
2022-03-25 20:25:54.801243,68.62,0.25,51
2022-03-25 20:26:06.819227,67.50,0.24,50
2022-03-25 20:26:18.852750,68.62,0.25,51
2022-03-25 20:26:30.886337,66.37,0.24,49
2022-03-25 20:26:42.904582,68.62,0.25,51
2022-03-25 20:26:54.938514,68.62,0.25,51
2022-03-25 20:27:06.971996,67.50,0.24,50
2022-03-25 20:27:18.990021,68.62,0.25,51
2022-03-25 20:27:31.023770,68.62,0.25,51
2022-03-25 20:27:43.042266,66.37,0.24,49
2022-03-25 20:27:55.075411,68.62,0.25,51
2022-03-25 20:28:07.093867,67.50,0.24,50
2022-03-25 20:28:19.127529,68.62,0.25,51
2022-03-25 20:28:31.161264,68.62,0.25,51
2022-03-25 20:28:43.194649,67.50,0.24,50
2022-03-25 20:28:55.228319,68.62,0.25,51
2022-03-25 20:29:07.247137,67.50,0.24,50
2022-03-25 20:29:19.280329,68.62,0.25,51
2022-03-25 20:29:31.298378,68.62,0.25,51
2022-03-25 20:29:43.331863,67.50,0.24,50
2022-03-25 20:29:55.365361,68.62,0.25,51
2022-03-25 20:30:07.383485,67.50,0.24,50
2022-03-25 20:30:19.417156,67.50,0.24,50
2022-03-25 20:30:31.434997,67.50,0.24,50
2022-03-25 20:30:43.468761,67.50,0.24,50
2022-03-25 20:30:55.502523,68.62,0.25,51
2022-03-25 20:31:07.520708,67.50,0.24,50
2022-03-25 20:31:19.554040,68.62,0.25,51
2022-03-25 20:31:31.572384,67.50,0.24,50
2022-03-25 20:31:43.605943,68.62,0.25,51
2022-03-25 20:31:55.639554,68.62,0.25,51
2022-03-25 20:32:07.673299,66.37,0.24,49
2022-03-25 20:32:19.691458,67.50,0.24,50
2022-03-25 20:32:31.724927,67.50,0.24,50
2022-03-25 20:32:43.743315,66.37,0.24,49
2022-03-25 20:32:55.776984,66.37,0.24,49
2022-03-25 20:33:07.795346,68.62,0.25,51
2022-03-25 20:33:19.828333,67.50,0.24,50
2022-03-25 20:33:31.846534,68.62,0.25,51
2022-03-25 20:33:43.880176,67.50,0.24,50
2022-03-25 20:33:55.913851,68.62,0.25,51
2022-03-25 20:34:07.932041,66.37,0.24,49
2022-03-25 20:34:19.965743,68.62,0.25,51
2022-03-25 20:34:31.999309,67.50,0.24,50
2022-03-25 20:34:44.033054,67.50,0.24,50
2022-03-25 20:34:56.051409,67.50,0.24,50
2022-03-25 20:35:08.084898,67.50,0.24,50
2022-03-25 20:35:20.102974,67.50,0.24,50
2022-03-25 20:35:32.136669,65.25,0.23,48
2022-03-25 20:35:44.154725,66.37,0.24,49
2022-03-25 20:35:56.188259,66.37,0.24,49
2022-03-25 20:36:08.206287,67.50,0.24,50
2022-03-25 20:36:20.239802,66.37,0.24,49
2022-03-25 20:36:32.258008,67.50,0.24,50
2022-03-25 20:36:44.291673,68.62,0.25,51
2022-03-25 20:36:56.309874,67.50,0.24,50
2022-03-25 20:37:08.343107,67.50,0.24,50
2022-03-25 20:37:20.361266,66.37,0.24,49
2022-03-25 20:37:32.379274,66.37,0.24,49
2022-03-25 20:37:44.412811,68.62,0.25,51
2022-03-25 20:37:56.446394,65.25,0.23,48
2022-03-25 20:38:08.464521,67.50,0.24,50
2022-03-25 20:38:20.498057,69.76,0.25,52
2022-03-25 20:38:32.516372,65.25,0.23,48
2022-03-25 20:38:44.550167,66.37,0.24,49
2022-03-25 20:38:56.583591,68.62,0.25,51
2022-03-25 20:39:08.617313,67.50,0.24,50
2022-03-25 20:39:20.635388,67.50,0.24,50
2022-03-25 20:39:32.668897,65.25,0.23,48
2022-03-25 20:39:44.702719,68.62,0.25,51
2022-03-25 20:39:56.736113,66.37,0.24,49
2022-03-25 20:40:08.754122,68.62,0.25,51
2022-03-25 20:40:20.787703,67.50,0.24,50
2022-03-25 20:40:32.806016,67.50,0.24,50
2022-03-25 20:40:44.839451,65.25,0.23,48
2022-03-25 20:40:56.857675,68.62,0.25,51
2022-03-25 20:41:08.890937,67.50,0.24,50
2022-03-25 20:41:20.924780,68.62,0.25,51
2022-03-25 20:41:32.943036,68.62,0.25,51
2022-03-25 20:41:44.961613,66.37,0.24,49
2022-03-25 20:41:56.994678,68.62,0.25,51
2022-03-25 20:42:09.028243,68.62,0.25,51
2022-03-25 20:42:21.046286,66.37,0.24,49
2022-03-25 20:42:33.079786,66.37,0.24,49
2022-03-25 20:42:45.098230,67.50,0.24,50
2022-03-25 20:42:57.131257,67.50,0.24,50
2022-03-25 20:43:09.149498,68.62,0.25,51
2022-03-25 20:43:21.182938,68.62,0.25,51
2022-03-25 20:43:33.200853,68.62,0.25,51
2022-03-25 20:43:45.234592,67.50,0.24,50
2022-03-25 20:43:57.268012,66.37,0.24,49
2022-03-25 20:44:09.286898,66.37,0.24,49
2022-03-25 20:44:21.319829,67.50,0.24,50
2022-03-25 20:44:33.353469,65.25,0.23,48
2022-03-25 20:44:45.387307,67.50,0.24,50
