dateTime,luminance,voltage,raw
2022-03-25 20:12:31.764483,67.50,0.24,50
2022-03-25 20:12:43.782298,65.25,0.23,48
2022-03-25 20:12:55.799917,66.37,0.24,49
2022-03-25 20:13:07.817452,67.50,0.24,50
2022-03-25 20:13:19.850286,66.37,0.24,49
2022-03-25 20:13:31.868050,66.37,0.24,49
2022-03-25 20:13:43.885708,67.50,0.24,50
2022-03-25 20:13:55.903408,67.50,0.24,50
2022-03-25 20:14:07.921318,67.50,0.24,50
2022-03-25 20:14:19.938668,67.50,0.24,50
2022-03-25 20:14:31.971553,66.37,0.24,49
2022-03-25 20:14:43.989301,67.50,0.24,50
2022-03-25 20:14:56.007418,67.50,0.24,50
2022-03-25 20:15:08.039957,67.50,0.24,50
2022-03-25 20:15:20.057913,66.37,0.24,49
2022-03-25 20:15:32.075847,66.37,0.24,49
2022-03-25 20:15:44.108492,66.37,0.24,49
2022-03-25 20:15:56.126071,67.50,0.24,50
2022-03-25 20:16:08.143865,64.13,0.23,47
2022-03-25 20:16:20.161896,66.37,0.24,49
2022-03-25 20:16:32.179310,67.50,0.24,50
2022-03-25 20:16:44.212003,66.37,0.24,49
2022-03-25 20:16:56.230269,66.37,0.24,49
2022-03-25 20:17:08.263103,67.50,0.24,50
2022-03-25 20:17:20.280763,66.37,0.24,49
2022-03-25 20:17:32.298583,67.50,0.24,50
2022-03-25 20:17:44.316608,66.37,0.24,49
2022-03-25 20:17:56.349132,67.50,0.24,50
2022-03-25 20:18:08.366967,67.50,0.24,50
2022-03-25 20:18:20.384880,66.37,0.24,49
2022-03-25 20:18:32.417362,65.25,0.23,48
2022-03-25 20:18:44.435082,67.50,0.24,50
2022-03-25 20:18:56.452821,66.37,0.24,49
2022-03-25 20:19:08.470383,67.50,0.24,50
2022-03-25 20:19:20.488122,66.37,0.24,49
2022-03-25 20:19:32.520981,66.37,0.24,49
2022-03-25 20:19:44.538927,65.25,0.23,48
2022-03-25 20:19:56.556637,67.50,0.24,50
2022-03-25 20:20:08.589399,67.50,0.24,50
2022-03-25 20:20:20.607315,67.50,0.24,50
2022-03-25 20:20:32.624975,66.37,0.24,49
2022-03-25 20:20:44.642603,65.25,0.23,48
2022-03-25 20:20:56.660370,65.25,0.23,48
2022-03-25 20:21:08.693166,66.37,0.24,49
2022-03-25 20:21:20.710679,67.50,0.24,50
2022-03-25 20:21:32.728446,66.37,0.24,49
2022-03-25 20:21:44.746195,66.37,0.24,49
2022-03-25 20:21:56.763938,67.50,0.24,50
2022-03-25 20:22:08.796517,68.62,0.25,51
2022-03-25 20:22:20.814154,66.37,0.24,49
