dateTime,infraRed,red,green,blue,proximity
2022-03-25 19:56:34.862561,44211.00,12763.00,15142.00,21948.00,40
2022-03-25 19:56:46.880115,44187.00,12749.00,15133.00,21936.00,40
2022-03-25 19:56:58.898150,44144.00,12735.00,15122.00,21924.00,40
2022-03-25 19:57:10.915999,44113.00,12721.00,15115.00,21912.00,40
2022-03-25 19:57:22.948697,44086.00,12709.00,15105.00,21899.00,40
2022-03-25 19:57:34.966777,44055.00,12696.00,15096.00,21888.00,40
2022-03-25 19:57:46.999464,44033.00,12688.00,15091.00,21881.00,40
2022-03-25 19:57:59.017547,44021.00,12681.00,15087.00,21879.00,40
2022-03-25 19:58:11.050411,44017.00,12680.00,15087.00,21876.00,40
2022-03-25 19:58:23.068267,44105.00,12711.00,15116.00,21908.00,40
2022-03-25 19:58:35.086275,44145.00,12728.00,15130.00,21923.00,40
2022-03-25 19:58:47.118992,44093.00,12712.00,15119.00,21908.00,40
2022-03-25 19:58:59.137075,44024.00,12685.00,15095.00,21882.00,40
2022-03-25 19:59:11.170208,43951.00,12655.00,15072.00,21857.00,40
2022-03-25 19:59:23.187559,43919.00,12641.00,15063.00,21845.00,40
2022-03-25 19:59:35.205186,43890.00,12628.00,15054.00,21836.00,40
2022-03-25 19:59:47.223097,43867.00,12618.00,15049.00,21826.00,40
2022-03-25 19:59:59.255778,43856.00,12609.00,15046.00,21819.00,40
2022-03-25 20:00:11.273654,43836.00,12605.00,15044.00,21816.00,40
2022-03-25 20:00:23.291423,43816.00,12596.00,15038.00,21807.00,40
2022-03-25 20:00:35.324416,43790.00,12587.00,15032.00,21800.00,40
2022-03-25 20:00:47.342452,43755.00,12572.00,15021.00,21790.00,40
2022-03-25 20:00:59.374924,43722.00,12558.00,15014.00,21777.00,40
2022-03-25 20:01:11.393441,43684.00,12542.00,15002.00,21766.00,40
2022-03-25 20:01:23.410463,43658.00,12532.00,14995.00,21753.00,40
2022-03-25 20:01:35.428256,43636.00,12519.00,14987.00,21743.00,40
2022-03-25 20:01:47.460976,43600.00,12505.00,14977.00,21730.00,40
2022-03-25 20:01:59.478635,43559.00,12493.00,14966.00,21720.00,40
2022-03-25 20:02:11.496932,43526.00,12481.00,14958.00,21704.00,40
2022-03-25 20:02:23.514022,43504.00,12472.00,14951.00,21696.00,39
2022-03-25 20:02:35.547180,43472.00,12458.00,14941.00,21683.00,40
2022-03-25 20:02:47.564751,43430.00,12442.00,14928.00,21667.00,40
2022-03-25 20:02:59.597774,43398.00,12429.00,14919.00,21656.00,40
2022-03-25 20:03:11.615723,43377.00,12419.00,14912.00,21650.00,40
